data,ano,mes,dia,produto,unidade,categoria,preco_medio,preco_minimo,preco_maximo,num_cotacoes,arquivo
2005-11-24,2005,11,24,Boi em pé,arroba,Pecuária,51.72,48.0,55.0,18,
2005-11-24,2005,11,24,Café em coco,kg renda,Café,3.38,2.8,3.66,10,
2005-11-24,2005,11,24,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-24,2005,11,24,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.8,45.0,65.0,11,
2005-11-24,2005,11,24,Feijão preto tipo 1,sc 60 Kg,Grãos,83.5,75.0,92.0,10,
2005-11-24,2005,11,24,Frango de corte,kg,Pecuária,1.52,1.25,2.6,6,
2005-11-24,2005,11,24,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.58,10.5,14.0,18,
2005-11-24,2005,11,24,Soja industrial tipo 1,sc 60 Kg,Grãos,24.56,23.5,27.0,18,
2005-11-24,2005,11,24,Suíno vivo,kg,Pecuária,1.89,1.7,2.1,16,
2005-11-24,2005,11,24,Trigo pão,sc 60 Kg,Grãos,18.33,16.2,21.3,11,
2005-11-24,2005,11,24,Vaca em pé,arroba,Pecuária,45.97,42.0,48.0,18,
2005-11-25,2005,11,25,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-25,2005,11,25,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
2005-11-25,2005,11,25,Boi em pé,arroba,Pecuária,51.35,48.0,55.0,17,
2005-11-25,2005,11,25,Café em coco,kg renda,Café,3.37,2.8,3.66,9,
2005-11-25,2005,11,25,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-25,2005,11,25,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.68,45.0,65.0,10,
2005-11-25,2005,11,25,Feijão preto tipo 1,sc 60 Kg,Grãos,84.11,75.0,92.0,9,
2005-11-25,2005,11,25,Frango de corte,kg,Pecuária,1.35,1.2,1.55,6,
2005-11-25,2005,11,25,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.54,10.5,14.0,17,
2005-11-25,2005,11,25,Soja industrial tipo 1,sc 60 Kg,Grãos,24.57,23.5,27.0,17,
2005-11-25,2005,11,25,Suíno vivo,kg,Pecuária,1.9,1.7,2.1,16,
2005-11-25,2005,11,25,Trigo pão,sc 60 Kg,Grãos,18.01,16.5,21.3,11,
2005-11-25,2005,11,25,Vaca em pé,arroba,Pecuária,45.79,42.0,48.0,17,
2005-11-28,2005,11,28,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-28,2005,11,28,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
2005-11-28,2005,11,28,Boi em pé,arroba,Pecuária,51.22,48.0,54.0,18,
2005-11-28,2005,11,28,Café em coco,kg renda,Café,3.39,2.8,3.66,10,
2005-11-28,2005,11,28,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-28,2005,11,28,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.8,45.0,65.0,11,
2005-11-28,2005,11,28,Feijão preto tipo 1,sc 60 Kg,Grãos,83.7,75.0,92.0,10,
2005-11-28,2005,11,28,Frango de corte,kg,Pecuária,1.35,1.2,1.55,6,
2005-11-28,2005,11,28,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.56,10.5,14.0,18,
2005-11-28,2005,11,28,Soja industrial tipo 1,sc 60 Kg,Grãos,24.36,23.5,27.0,17,
2005-11-28,2005,11,28,Suíno vivo,kg,Pecuária,1.91,1.7,2.1,16,
2005-11-28,2005,11,28,Trigo pão,sc 60 Kg,Grãos,18.05,16.5,21.3,11,
2005-11-28,2005,11,28,Vaca em pé,arroba,Pecuária,45.81,42.0,48.0,18,
2005-11-29,2005,11,29,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-29,2005,11,29,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
2005-11-29,2005,11,29,Boi em pé,arroba,Pecuária,51.11,48.0,54.0,18,
2005-11-29,2005,11,29,Café em coco,kg renda,Café,3.38,2.8,3.66,10,
2005-11-29,2005,11,29,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-29,2005,11,29,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.22,45.0,65.0,11,
2005-11-29,2005,11,29,Feijão preto tipo 1,sc 60 Kg,Grãos,83.7,75.0,93.0,10,
2005-11-29,2005,11,29,Frango de corte,kg,Pecuária,1.35,1.2,1.55,6,
2005-11-29,2005,11,29,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.53,10.5,14.0,18,
2005-11-29,2005,11,29,Soja industrial tipo 1,sc 60 Kg,Grãos,24.2,23.5,27.0,18,
2005-11-29,2005,11,29,Suíno vivo,kg,Pecuária,1.91,1.75,2.1,16,
2005-11-29,2005,11,29,Trigo pão,sc 60 Kg,Grãos,18.2,16.5,21.3,11,
2005-11-29,2005,11,29,Vaca em pé,arroba,Pecuária,45.75,42.0,48.0,18,
2005-11-30,2005,11,30,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-30,2005,11,30,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.89,19.0,30.0,9,
2005-11-30,2005,11,30,Boi em pé,arroba,Pecuária,50.61,46.0,54.0,18,
2005-11-30,2005,11,30,Café em coco,kg renda,Café,3.37,2.8,3.66,10,
2005-11-30,2005,11,30,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-11-30,2005,11,30,Feijão carioca tipo 1,sc 60 Kg,Grãos,57.02,45.0,65.0,11,
2005-11-30,2005,11,30,Feijão preto tipo 1,sc 60 Kg,Grãos,84.3,75.0,93.0,10,
2005-11-30,2005,11,30,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-11-30,2005,11,30,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.44,10.5,14.0,18,
2005-11-30,2005,11,30,Soja industrial tipo 1,sc 60 Kg,Grãos,24.18,23.5,27.0,18,
2005-11-30,2005,11,30,Suíno vivo,kg,Pecuária,1.93,1.8,2.1,16,
2005-11-30,2005,11,30,Trigo pão,sc 60 Kg,Grãos,18.2,16.5,21.3,11,
2005-11-30,2005,11,30,Vaca em pé,arroba,Pecuária,45.39,41.0,48.0,18,
2005-12-01,2005,12,1,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-01,2005,12,1,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.0,19.0,30.0,9,
2005-12-01,2005,12,1,Boi em pé,arroba,Pecuária,50.44,46.0,54.0,18,
2005-12-01,2005,12,1,Café em coco,kg renda,Café,3.36,2.8,3.66,10,
2005-12-01,2005,12,1,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-01,2005,12,1,Feijão carioca tipo 1,sc 60 Kg,Grãos,57.02,45.0,65.0,11,
2005-12-01,2005,12,1,Feijão preto tipo 1,sc 60 Kg,Grãos,83.8,75.0,90.0,10,
2005-12-01,2005,12,1,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-01,2005,12,1,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.44,10.5,14.0,18,
2005-12-01,2005,12,1,Soja industrial tipo 1,sc 60 Kg,Grãos,24.15,23.5,26.0,18,
2005-12-01,2005,12,1,Suíno vivo,kg,Pecuária,1.94,1.8,2.11,16,
2005-12-01,2005,12,1,Trigo pão,sc 60 Kg,Grãos,18.2,16.5,21.3,11,
2005-12-01,2005,12,1,Vaca em pé,arroba,Pecuária,45.17,41.0,48.0,18,
2005-12-02,2005,12,2,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-02,2005,12,2,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.0,19.0,30.0,9,
2005-12-02,2005,12,2,Boi em pé,arroba,Pecuária,50.28,46.0,54.0,18,
2005-12-02,2005,12,2,Café em coco,kg renda,Café,3.35,2.8,3.66,10,
2005-12-02,2005,12,2,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-02,2005,12,2,Feijão carioca tipo 1,sc 60 Kg,Grãos,57.02,50.0,60.0,11,
2005-12-02,2005,12,2,Feijão preto tipo 1,sc 60 Kg,Grãos,84.5,75.0,92.0,10,
2005-12-02,2005,12,2,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-02,2005,12,2,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.38,10.5,13.0,18,
2005-12-02,2005,12,2,Soja industrial tipo 1,sc 60 Kg,Grãos,24.15,23.5,26.0,18,
2005-12-02,2005,12,2,Suíno vivo,kg,Pecuária,1.93,1.8,2.11,16,
2005-12-02,2005,12,2,Trigo pão,sc 60 Kg,Grãos,18.2,16.5,21.3,11,
2005-12-02,2005,12,2,Vaca em pé,arroba,Pecuária,45.11,41.0,48.0,18,
2005-12-05,2005,12,5,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-05,2005,12,5,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.11,19.0,30.0,9,
2005-12-05,2005,12,5,Boi em pé,arroba,Pecuária,50.06,46.0,54.0,18,
2005-12-05,2005,12,5,Café em coco,kg renda,Café,3.34,2.8,3.66,10,
2005-12-05,2005,12,5,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-05,2005,12,5,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.84,50.0,60.0,11,
2005-12-05,2005,12,5,Feijão preto tipo 1,sc 60 Kg,Grãos,84.5,75.0,92.0,10,
2005-12-05,2005,12,5,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-05,2005,12,5,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.4,10.5,13.0,18,
2005-12-05,2005,12,5,Soja industrial tipo 1,sc 60 Kg,Grãos,24.18,23.5,27.0,18,
2005-12-05,2005,12,5,Suíno vivo,kg,Pecuária,1.94,1.8,2.11,16,
2005-12-05,2005,12,5,Trigo pão,sc 60 Kg,Grãos,18.2,16.5,21.3,11,
2005-12-05,2005,12,5,Vaca em pé,arroba,Pecuária,45.0,41.0,48.0,18,
2005-12-06,2005,12,6,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-06,2005,12,6,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.11,19.0,30.0,9,
2005-12-06,2005,12,6,Boi em pé,arroba,Pecuária,49.78,46.0,54.0,18,
2005-12-06,2005,12,6,Café em coco,kg renda,Café,3.3,2.8,3.5,10,
2005-12-06,2005,12,6,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-06,2005,12,6,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.56,50.0,60.0,11,
2005-12-06,2005,12,6,Feijão preto tipo 1,sc 60 Kg,Grãos,85.0,75.0,97.0,10,
2005-12-06,2005,12,6,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-06,2005,12,6,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.4,10.5,13.0,18,
2005-12-06,2005,12,6,Soja industrial tipo 1,sc 60 Kg,Grãos,24.35,23.5,27.0,18,
2005-12-06,2005,12,6,Suíno vivo,kg,Pecuária,1.95,1.8,2.11,16,
2005-12-06,2005,12,6,Trigo pão,sc 60 Kg,Grãos,18.25,16.5,21.3,11,
2005-12-06,2005,12,6,Vaca em pé,arroba,Pecuária,44.89,41.0,48.0,18,
2005-12-07,2005,12,7,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-07,2005,12,7,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.88,19.0,30.0,8,
2005-12-07,2005,12,7,Boi em pé,arroba,Pecuária,49.5,46.0,53.0,18,
2005-12-07,2005,12,7,Café em coco,kg renda,Café,3.3,2.8,3.5,10,
2005-12-07,2005,12,7,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-07,2005,12,7,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.33,50.0,60.0,12,
2005-12-07,2005,12,7,Feijão preto tipo 1,sc 60 Kg,Grãos,85.64,75.0,97.0,11,
2005-12-07,2005,12,7,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-07,2005,12,7,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.42,10.5,13.0,18,
2005-12-07,2005,12,7,Soja industrial tipo 1,sc 60 Kg,Grãos,24.26,23.5,27.0,18,
2005-12-07,2005,12,7,Suíno vivo,kg,Pecuária,1.93,1.8,2.1,16,
2005-12-07,2005,12,7,Trigo pão,sc 60 Kg,Grãos,18.19,16.5,21.3,10,
2005-12-07,2005,12,7,Vaca em pé,arroba,Pecuária,44.61,41.0,47.0,18,
2005-12-08,2005,12,8,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-08,2005,12,8,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.25,19.0,30.0,8,
2005-12-08,2005,12,8,Boi em pé,arroba,Pecuária,49.24,48.0,53.0,17,
2005-12-08,2005,12,8,Café em coco,kg renda,Café,3.31,2.8,3.5,9,
2005-12-08,2005,12,8,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-08,2005,12,8,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.0,50.0,60.0,11,
2005-12-08,2005,12,8,Feijão preto tipo 1,sc 60 Kg,Grãos,85.45,75.0,95.0,11,
2005-12-08,2005,12,8,Frango de corte,kg,Pecuária,1.25,1.15,1.35,5,
2005-12-08,2005,12,8,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.44,10.5,13.0,17,
2005-12-08,2005,12,8,Soja industrial tipo 1,sc 60 Kg,Grãos,24.14,23.5,27.0,17,
2005-12-08,2005,12,8,Suíno vivo,kg,Pecuária,1.95,1.8,2.1,15,
2005-12-08,2005,12,8,Trigo pão,sc 60 Kg,Grãos,18.4,16.5,21.5,11,
2005-12-08,2005,12,8,Vaca em pé,arroba,Pecuária,44.53,42.0,46.0,17,
2005-12-09,2005,12,9,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-09,2005,12,9,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.86,19.0,30.0,7,
2005-12-09,2005,12,9,Boi em pé,arroba,Pecuária,48.94,46.0,53.0,17,
2005-12-09,2005,12,9,Café em coco,kg renda,Café,3.3,2.8,3.5,10,
2005-12-09,2005,12,9,Erva-mate folha em barranco,arroba,Florestal,4.37,3.2,5.2,5,
2005-12-09,2005,12,9,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.91,50.0,60.0,11,
2005-12-09,2005,12,9,Feijão preto tipo 1,sc 60 Kg,Grãos,84.0,75.0,95.0,10,
2005-12-09,2005,12,9,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-09,2005,12,9,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.45,10.5,13.0,17,
2005-12-09,2005,12,9,Soja industrial tipo 1,sc 60 Kg,Grãos,24.29,23.5,27.0,17,
2005-12-09,2005,12,9,Suíno vivo,kg,Pecuária,1.96,1.8,2.1,16,
2005-12-09,2005,12,9,Trigo pão,sc 60 Kg,Grãos,18.54,16.5,21.5,10,
2005-12-09,2005,12,9,Vaca em pé,arroba,Pecuária,44.29,41.0,46.0,17,
2005-12-12,2005,12,12,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-12,2005,12,12,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.25,19.0,30.0,8,
2005-12-12,2005,12,12,Boi em pé,arroba,Pecuária,48.61,46.0,53.0,18,
2005-12-12,2005,12,12,Café em coco,kg renda,Café,3.3,2.8,3.5,10,
2005-12-12,2005,12,12,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-12,2005,12,12,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.75,50.0,60.0,12,
2005-12-12,2005,12,12,Feijão preto tipo 1,sc 60 Kg,Grãos,84.36,75.0,95.0,11,
2005-12-12,2005,12,12,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-12,2005,12,12,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.43,10.5,13.0,18,
2005-12-12,2005,12,12,Soja industrial tipo 1,sc 60 Kg,Grãos,24.53,23.5,27.0,18,
2005-12-12,2005,12,12,Suíno vivo,kg,Pecuária,1.94,1.6,2.1,17,
2005-12-12,2005,12,12,Trigo pão,sc 60 Kg,Grãos,18.84,16.5,21.6,11,
2005-12-12,2005,12,12,Vaca em pé,arroba,Pecuária,43.97,41.0,46.0,18,
2005-12-13,2005,12,13,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-13,2005,12,13,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.25,19.0,30.0,8,
2005-12-13,2005,12,13,Boi em pé,arroba,Pecuária,48.5,46.0,53.0,18,
2005-12-13,2005,12,13,Café em coco,kg renda,Café,3.33,2.85,3.5,10,
2005-12-13,2005,12,13,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.2,6,
2005-12-13,2005,12,13,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.75,50.0,60.0,12,
2005-12-13,2005,12,13,Feijão preto tipo 1,sc 60 Kg,Grãos,83.64,75.0,90.0,11,
2005-12-13,2005,12,13,Frango de corte,kg,Pecuária,1.3,1.15,1.55,6,
2005-12-13,2005,12,13,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.48,10.5,13.0,18,
2005-12-13,2005,12,13,Soja industrial tipo 1,sc 60 Kg,Grãos,25.01,23.5,29.0,18,
2005-12-13,2005,12,13,Suíno vivo,kg,Pecuária,1.91,1.6,2.1,17,
2005-12-13,2005,12,13,Trigo pão,sc 60 Kg,Grãos,19.08,16.5,21.6,11,
2005-12-13,2005,12,13,Vaca em pé,arroba,Pecuária,43.81,41.0,46.0,18,
2005-12-14,2005,12,14,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,5,
2005-12-14,2005,12,14,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.25,19.0,30.0,8,
2005-12-14,2005,12,14,Boi em pé,arroba,Pecuária,48.07,46.0,51.0,15,
2005-12-14,2005,12,14,Café em coco,kg renda,Café,3.33,2.85,3.61,9,
2005-12-14,2005,12,14,Erva-mate folha em barranco,arroba,Florestal,4.73,4.1,5.2,5,
2005-12-14,2005,12,14,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.1,50.0,60.0,10,
2005-12-14,2005,12,14,Feijão preto tipo 1,sc 60 Kg,Grãos,82.78,75.0,90.0,9,
2005-12-14,2005,12,14,Frango de corte,kg,Pecuária,1.3,1.15,1.55,4,
2005-12-14,2005,12,14,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.43,10.5,13.0,15,
2005-12-14,2005,12,14,Soja industrial tipo 1,sc 60 Kg,Grãos,25.31,23.5,29.0,15,
2005-12-14,2005,12,14,Suíno vivo,kg,Pecuária,1.92,1.7,2.1,14,
2005-12-14,2005,12,14,Trigo pão,sc 60 Kg,Grãos,19.08,16.5,21.6,9,
2005-12-14,2005,12,14,Vaca em pé,arroba,Pecuária,43.6,41.0,45.0,15,
2005-12-15,2005,12,15,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,6,
2005-12-15,2005,12,15,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.25,19.0,30.0,8,
2005-12-15,2005,12,15,Boi em pé,arroba,Pecuária,48.0,43.0,53.0,16,
2005-12-15,2005,12,15,Café em coco,kg renda,Café,3.34,2.85,3.61,10,
2005-12-15,2005,12,15,Erva-mate folha em barranco,arroba,Florestal,4.73,4.1,5.2,5,
2005-12-15,2005,12,15,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.19,50.0,60.0,10,
2005-12-15,2005,12,15,Feijão preto tipo 1,sc 60 Kg,Grãos,82.78,75.0,88.0,9,
2005-12-15,2005,12,15,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-15,2005,12,15,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.41,10.5,13.0,16,
2005-12-15,2005,12,15,Soja industrial tipo 1,sc 60 Kg,Grãos,25.67,23.5,29.0,18,
2005-12-15,2005,12,15,Suíno vivo,kg,Pecuária,1.86,1.6,2.05,17,
2005-12-15,2005,12,15,Trigo pão,sc 60 Kg,Grãos,18.92,16.5,21.6,10,
2005-12-15,2005,12,15,Vaca em pé,arroba,Pecuária,43.69,41.0,46.0,16,
2005-12-16,2005,12,16,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,6,
2005-12-16,2005,12,16,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.67,19.0,30.0,9,
2005-12-16,2005,12,16,Boi em pé,arroba,Pecuária,47.62,42.0,53.0,16,
2005-12-16,2005,12,16,Café em coco,kg renda,Café,3.33,2.85,3.53,10,
2005-12-16,2005,12,16,Erva-mate folha em barranco,arroba,Florestal,4.91,4.35,5.2,5,
2005-12-16,2005,12,16,Feijão carioca tipo 1,sc 60 Kg,Grãos,56.69,50.0,64.0,10,
2005-12-16,2005,12,16,Feijão preto tipo 1,sc 60 Kg,Grãos,81.89,75.0,90.0,9,
2005-12-16,2005,12,16,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-16,2005,12,16,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.51,10.5,13.0,18,
2005-12-16,2005,12,16,Soja industrial tipo 1,sc 60 Kg,Grãos,25.73,23.5,29.0,18,
2005-12-16,2005,12,16,Suíno vivo,kg,Pecuária,1.85,1.6,2.05,17,
2005-12-16,2005,12,16,Trigo pão,sc 60 Kg,Grãos,19.05,16.5,21.6,11,
2005-12-16,2005,12,16,Vaca em pé,arroba,Pecuária,43.69,41.0,46.0,16,
2005-12-19,2005,12,19,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,6,
2005-12-19,2005,12,19,Arroz em casca tipo 1,sc 60 Kg,Grãos,25.67,19.0,30.0,9,
2005-12-19,2005,12,19,Boi em pé,arroba,Pecuária,47.76,42.0,53.0,17,
2005-12-19,2005,12,19,Café em coco,kg renda,Café,3.34,2.85,3.55,10,
2005-12-19,2005,12,19,Erva-mate folha em barranco,arroba,Florestal,4.84,4.35,5.2,6,
2005-12-19,2005,12,19,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.08,50.0,65.0,11,
2005-12-19,2005,12,19,Feijão preto tipo 1,sc 60 Kg,Grãos,81.56,75.0,90.0,9,
2005-12-19,2005,12,19,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-19,2005,12,19,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.52,10.5,13.0,18,
2005-12-19,2005,12,19,Soja industrial tipo 1,sc 60 Kg,Grãos,25.75,16.8,29.0,18,
2005-12-19,2005,12,19,Suíno vivo,kg,Pecuária,1.85,1.6,2.05,17,
2005-12-19,2005,12,19,Trigo pão,sc 60 Kg,Grãos,19.18,16.5,22.8,12,
2005-12-19,2005,12,19,Vaca em pé,arroba,Pecuária,43.69,41.0,46.0,16,
2005-12-20,2005,12,20,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,6,
2005-12-20,2005,12,20,Arroz em casca tipo 1,sc 60 Kg,Grãos,27.0,19.0,37.0,9,
2005-12-20,2005,12,20,Boi em pé,arroba,Pecuária,47.92,42.0,53.0,18,
2005-12-20,2005,12,20,Café em coco,kg renda,Café,3.38,2.85,3.55,10,
2005-12-20,2005,12,20,Erva-mate folha em barranco,arroba,Florestal,4.84,4.35,5.2,6,
2005-12-20,2005,12,20,Feijão carioca tipo 1,sc 60 Kg,Grãos,59.85,50.0,70.0,12,
2005-12-20,2005,12,20,Feijão preto tipo 1,sc 60 Kg,Grãos,80.0,75.0,85.0,10,
2005-12-20,2005,12,20,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-20,2005,12,20,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.57,10.5,14.0,18,
2005-12-20,2005,12,20,Soja industrial tipo 1,sc 60 Kg,Grãos,27.0,25.0,29.0,18,
2005-12-20,2005,12,20,Suíno vivo,kg,Pecuária,1.85,1.6,2.05,17,
2005-12-20,2005,12,20,Trigo pão,sc 60 Kg,Grãos,19.32,16.5,22.8,12,
2005-12-20,2005,12,20,Vaca em pé,arroba,Pecuária,43.53,41.0,46.0,17,
2005-12-21,2005,12,21,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,6,
2005-12-21,2005,12,21,Arroz em casca tipo 1,sc 60 Kg,Grãos,27.0,19.0,37.0,9,
2005-12-21,2005,12,21,Boi em pé,arroba,Pecuária,47.92,42.0,53.0,18,
2005-12-21,2005,12,21,Café em coco,kg renda,Café,3.41,2.85,3.61,10,
2005-12-21,2005,12,21,Erva-mate folha em barranco,arroba,Florestal,4.84,4.35,5.2,6,
2005-12-21,2005,12,21,Feijão carioca tipo 1,sc 60 Kg,Grãos,61.52,55.0,70.0,12,
2005-12-21,2005,12,21,Feijão preto tipo 1,sc 60 Kg,Grãos,79.5,75.0,85.0,10,
2005-12-21,2005,12,21,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-21,2005,12,21,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.57,10.5,14.0,18,
2005-12-21,2005,12,21,Soja industrial tipo 1,sc 60 Kg,Grãos,27.26,26.0,32.0,18,
2005-12-21,2005,12,21,Suíno vivo,kg,Pecuária,1.85,1.6,2.05,17,
2005-12-21,2005,12,21,Trigo pão,sc 60 Kg,Grãos,19.32,16.5,22.8,12,
2005-12-21,2005,12,21,Vaca em pé,arroba,Pecuária,43.53,41.0,46.0,17,
2005-12-22,2005,12,22,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-22,2005,12,22,Arroz em casca tipo 1,sc 60 Kg,Grãos,27.12,19.0,37.0,8,
2005-12-22,2005,12,22,Boi em pé,arroba,Pecuária,48.25,46.0,53.0,18,
2005-12-22,2005,12,22,Café em coco,kg renda,Café,3.43,2.95,3.62,10,
2005-12-22,2005,12,22,Erva-mate folha em barranco,arroba,Florestal,4.61,3.2,5.2,7,
2005-12-22,2005,12,22,Feijão carioca tipo 1,sc 60 Kg,Grãos,62.42,55.0,70.0,13,
2005-12-22,2005,12,22,Feijão preto tipo 1,sc 60 Kg,Grãos,80.27,75.0,88.0,11,
2005-12-22,2005,12,22,Frango de corte,kg,Pecuária,1.31,1.15,1.55,6,
2005-12-22,2005,12,22,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.57,10.5,14.0,18,
2005-12-22,2005,12,22,Soja industrial tipo 1,sc 60 Kg,Grãos,27.24,26.0,31.0,18,
2005-12-22,2005,12,22,Suíno vivo,kg,Pecuária,1.84,1.5,2.05,17,
2005-12-22,2005,12,22,Trigo pão,sc 60 Kg,Grãos,19.39,17.0,22.8,12,
2005-12-22,2005,12,22,Vaca em pé,arroba,Pecuária,43.58,41.0,46.0,18,
2005-12-23,2005,12,23,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-12-23,2005,12,23,Arroz em casca tipo 1,sc 60 Kg,Grãos,27.12,19.0,37.0,8,
2005-12-23,2005,12,23,Boi em pé,arroba,Pecuária,47.78,46.0,49.0,16,
2005-12-23,2005,12,23,Café em coco,kg renda,Café,3.4,2.95,3.62,10,
2005-12-23,2005,12,23,Erva-mate folha em barranco,arroba,Florestal,4.58,3.2,5.2,5,
2005-12-23,2005,12,23,Feijão carioca tipo 1,sc 60 Kg,Grãos,62.42,55.0,70.0,13,
